order_id,Category,Menu_Item,Price,Quantity,Total_Item_Price,date,time
ORD0247,Main Course,Veg Pulao,57,2,114,03-28-2024,13:21:00
ORD0733,Beverages,Tea,12,1,12,03-28-2024,13:22:00
ORD0765,Street Food,Vada Pav,12,1,12,03-28-2024,13:31:00
ORD1759,Main Course,Veg Fried Rice,53,2,106,03-28-2024,14:42:00
ORD0749,Sides,Roti,12,3,36,03-28-2024,14:59:00
ORD1895,Beverages,Cold Drink,20,2,40,03-28-2024,15:02:00
ORD1162,Beverages,Coffee,19,3,57,03-28-2024,15:06:00
ORD2000,Main Course,Veg Pulao,57,2,114,03-28-2024,15:11:00
ORD1148,Beverages,Tea,12,1,12,03-28-2024,15:32:00
ORD1146,Main Course,Dal Makhani,64,1,64,03-28-2024,15:36:00
ORD1208,Beverages,Cold Drink,20,2,40,03-28-2024,16:02:00
ORD1926,Main Course,Veg Pulao,57,1,57,03-28-2024,16:05:00
ORD0095,Beverages,Tea,12,3,36,03-28-2024,16:13:00
ORD1872,Beverages,Coffee,19,2,38,03-28-2024,16:30:00
ORD0397,Sides,Raita,18,3,54,03-28-2024,16:39:00
ORD1588,Beverages,Cold Drink,20,3,60,03-28-2024,16:42:00
ORD0537,Main Course,Veg Pulao,57,1,57,03-29-2024,10:07:00
ORD0818,Beverages,Tea,12,2,24,03-29-2024,10:08:00
ORD1385,Street Food,Vada Pav,12,3,36,03-29-2024,10:24:00
ORD1059,Sides,Manchurian,54,3,162,03-29-2024,10:53:00
ORD0292,Beverages,Tea,12,2,24,03-29-2024,11:38:00
ORD1285,Sides,French Fries,34,1,34,03-29-2024,12:27:00
ORD1298,Beverages,Coffee,19,1,19,03-29-2024,12:28:00
ORD0197,Sides,Raita,18,2,36,03-29-2024,12:53:00
ORD0831,Street Food,Misal Pav,60,1,60,03-29-2024,13:42:00
ORD1453,Sides,Jeera Rice,35,3,105,03-29-2024,14:47:00
ORD0622,Street Food,Vada Pav,12,1,12,03-29-2024,14:52:00
ORD0949,Beverages,Tea,12,1,12,03-29-2024,15:06:00
ORD1875,Beverages,Cold Drink,20,3,60,03-29-2024,16:09:00
ORD0497,Street Food,Vada Pav,12,3,36,03-29-2024,16:16:00
ORD1408,Sides,Jeera Rice,35,3,105,03-29-2024,16:27:00
ORD1884,Main Course,Veg Fried Rice,53,2,106,03-30-2024,10:37:00
ORD1216,Main Course,Chicken Sandwich,66,2,132,03-30-2024,10:52:00
ORD1199,Street Food,Pav Bhaji,69,3,207,03-30-2024,10:54:00
ORD0398,Main Course,Veg Fried Rice,53,3,159,03-30-2024,10:57:00
ORD0205,Sides,Roti,12,3,36,03-30-2024,11:04:00
ORD0879,Beverages,Tea,12,1,12,03-30-2024,11:21:00
ORD1861,Street Food,Vada Pav,12,3,36,03-30-2024,11:31:00
ORD1980,Main Course,Veg Pulao,57,1,57,03-30-2024,11:35:00
ORD0467,Beverages,Coffee,19,1,19,03-30-2024,11:46:00
ORD0784,Main Course,Chicken Sandwich,66,3,198,03-30-2024,11:49:00
ORD0671,Main Course,Veg Pulao,57,1,57,03-30-2024,11:51:00
ORD0282,Beverages,Coffee,19,3,57,03-30-2024,12:10:00
ORD0480,Beverages,Tea,12,2,24,03-30-2024,12:33:00
ORD1700,Beverages,Tea,12,1,12,03-30-2024,12:34:00
ORD0904,Street Food,Pav Bhaji,69,2,138,03-30-2024,12:35:00
ORD1953,Sides,French Fries,34,3,102,03-30-2024,13:12:00
ORD0528,Street Food,Pav Bhaji,69,1,69,03-30-2024,13:20:00
ORD0499,Sides,Jeera Rice,35,2,70,03-30-2024,13:24:00
ORD1857,Sides,French Fries,34,3,102,03-30-2024,13:30:00
ORD0059,Street Food,Samosa,13,2,26,03-30-2024,13:48:00
ORD0102,Main Course,Poha,21,2,42,03-30-2024,14:55:00
ORD1025,Sides,Jeera Rice,35,1,35,03-30-2024,15:36:00
ORD0318,Main Course,Dal Makhani,64,1,64,03-30-2024,16:17:00
ORD1941,Main Course,Dal Makhani,64,2,128,03-30-2024,16:30:00
ORD1004,Beverages,Coffee,19,1,19,03-31-2024,10:14:00
ORD1623,Beverages,Cold Drink,20,3,60,03-31-2024,10:25:00
ORD1543,Sides,French Fries,34,1,34,03-31-2024,10:32:00
ORD1928,Main Course,Chicken Fried Rice,71,1,71,03-31-2024,11:01:00
ORD1170,Sides,Manchurian,54,3,162,03-31-2024,11:26:00
ORD0870,Main Course,Dal Makhani,64,1,64,03-31-2024,11:37:00
ORD0851,Sides,Roti,12,2,24,03-31-2024,11:56:00
ORD1786,Street Food,Pani Puri,21,3,63,03-31-2024,12:59:00
ORD1918,Sides,Roti,12,3,36,03-31-2024,13:16:00
ORD0741,Main Course,Chicken Fried Rice,71,2,142,03-31-2024,13:43:00
ORD1756,Sides,French Fries,34,1,34,03-31-2024,13:46:00
ORD0472,Street Food,Pani Puri,21,3,63,03-31-2024,13:47:00
ORD0803,Beverages,Tea,12,1,12,03-31-2024,13:52:00
ORD1839,Street Food,Samosa,13,1,13,03-31-2024,13:54:00
ORD0177,Sides,Manchurian,54,1,54,03-31-2024,14:08:00
ORD1354,Main Course,Egg Curry,40,3,120,03-31-2024,14:19:00
ORD0005,Main Course,Veg Fried Rice,53,3,159,03-31-2024,15:07:00
ORD0464,Beverages,Coffee,19,1,19,03-31-2024,15:14:00
ORD1021,Sides,Manchurian,54,2,108,03-31-2024,15:23:00
ORD1921,Beverages,Coffee,19,3,57,03-31-2024,15:25:00
ORD1434,Main Course,Chicken Sandwich,66,3,198,03-31-2024,15:49:00
ORD1475,Street Food,Misal Pav,60,3,180,03-31-2024,16:03:00
ORD0261,Street Food,Pav Bhaji,69,1,69,03-31-2024,16:17:00
ORD0850,Beverages,Coffee,19,1,19,03-31-2024,16:19:00
